age,salary,experience_years,working_hours_per_week,performance_score,projects_completed,overtime_hours,distance_from_home_km,training_hours,absent_days,gender,education_level,job_role,department,city,company_type,work_mode,marital_status,has_certifications,promotion,job_satisfaction
55.0,17436.0,5.0,48.0,3.98,49.0,7.0,4.1,,,Female,Bachelor,Manager,IT,Tanta,Startup,Hybrid,Married,0.0,0,High
45.0,19490.0,7.0,46.0,4.65,18.0,3.0,43.1,,7.0,Male,Master,,AI,Giza,SME,Hybrid,Married,0.0,1,High
,31962.0,33.0,24.0,3.35,12.0,23.0,14.3,36.0,21.0,Male,Bachelor,HR,AI,Giza,,Hybrid,Married,1.0,0,High
20.0,32288.0,17.0,45.0,3.47,,28.0,,155.0,8.0,Male,Master,HR,Operations,Aswan,SME,Remote,Married,0.0,0,High
61.0,25236.0,31.0,49.0,1.19,,14.0,43.8,,26.0,,High School,Manager,AI,Giza,SME,Onsite,Married,0.0,0,Medium
48.0,17923.0,9.0,33.0,3.02,2.0,16.0,27.3,151.0,13.0,Male,PhD,Engineer,HR,Alexandria,Startup,Remote,Married,0.0,0,Low
64.0,4250.0,33.0,52.0,3.11,21.0,23.0,32.4,195.0,11.0,Male,High School,Designer,Operations,,Startup,Hybrid,Single,1.0,0,High
59.0,16264.0,22.0,54.0,,35.0,25.0,17.7,95.0,5.0,Female,PhD,Data Scientist,Finance,Cairo,SME,Remote,Married,,0,High
37.0,4611.0,18.0,30.0,4.13,48.0,24.0,,115.0,1.0,Male,Master,Sales,Operations,Cairo,Enterprise,,Single,0.0,1,High
36.0,10928.0,,23.0,2.11,7.0,10.0,33.2,66.0,2.0,Female,Master,Designer,Finance,Aswan,SME,Remote,Single,0.0,0,Low
28.0,37558.0,33.0,52.0,3.89,22.0,11.0,22.8,37.0,17.0,Female,Bachelor,Manager,AI,Giza,Startup,,Married,0.0,0,Medium
57.0,3867.0,37.0,25.0,2.61,7.0,13.0,32.1,57.0,18.0,Female,High School,Engineer,IT,,Enterprise,,Married,0.0,0,Low
20.0,34689.0,16.0,47.0,4.98,24.0,6.0,13.9,90.0,18.0,Female,High School,,HR,Cairo,Enterprise,Onsite,Single,0.0,1,High
40.0,36095.0,4.0,29.0,1.85,34.0,2.0,33.2,22.0,8.0,Male,High School,Manager,HR,Alexandria,Enterprise,Hybrid,Married,1.0,0,Medium
24.0,6816.0,1.0,55.0,1.23,46.0,10.0,34.0,19.0,12.0,Male,PhD,HR,Operations,Aswan,Startup,Onsite,Married,1.0,0,Medium
40.0,35626.0,33.0,45.0,4.92,10.0,1.0,22.8,66.0,7.0,Male,,Engineer,Marketing,Alexandria,SME,Onsite,Married,1.0,1,Low
24.0,38916.0,19.0,49.0,1.98,40.0,,13.2,82.0,4.0,Female,PhD,Engineer,Operations,Cairo,,Onsite,,1.0,0,High
63.0,14573.0,1.0,41.0,3.54,42.0,9.0,40.4,39.0,14.0,Male,PhD,Data Scientist,AI,Tanta,Enterprise,Hybrid,Single,0.0,0,Low
51.0,21939.0,27.0,24.0,2.5,5.0,25.0,,125.0,6.0,Male,Master,Sales,Marketing,Aswan,Startup,Hybrid,Single,,0,Low
59.0,16157.0,17.0,21.0,3.56,41.0,28.0,3.8,0.0,3.0,Male,Bachelor,HR,HR,Cairo,SME,,Single,0.0,1,High
36.0,12322.0,38.0,52.0,3.38,41.0,22.0,25.2,148.0,23.0,Female,PhD,Engineer,Operations,Mansoura,SME,Remote,Married,1.0,0,High
26.0,5482.0,34.0,35.0,3.83,49.0,0.0,5.5,,4.0,Female,High School,Data Scientist,HR,Giza,SME,Hybrid,,1.0,1,High
35.0,38867.0,14.0,26.0,1.07,44.0,21.0,16.7,9.0,11.0,Female,PhD,Sales,Operations,Giza,Enterprise,Hybrid,Single,0.0,0,Low
58.0,,38.0,40.0,4.34,16.0,12.0,21.7,29.0,13.0,Male,Bachelor,Manager,AI,Giza,Enterprise,Remote,Single,1.0,1,High
62.0,33420.0,39.0,54.0,2.91,35.0,13.0,9.7,28.0,11.0,Female,Bachelor,Designer,HR,Alexandria,Enterprise,Remote,Married,0.0,0,Medium
59.0,14735.0,38.0,41.0,3.08,17.0,16.0,24.0,2.0,10.0,Female,Master,Manager,Marketing,Mansoura,Enterprise,Onsite,Single,1.0,0,Low
42.0,16850.0,2.0,41.0,2.64,32.0,9.0,35.6,139.0,27.0,Female,Bachelor,Designer,Finance,Cairo,Enterprise,Remote,Single,,0,Medium
31.0,9732.0,18.0,25.0,4.96,17.0,19.0,22.4,92.0,9.0,Female,Bachelor,,,Tanta,Startup,Hybrid,Single,0.0,1,Low
,37422.0,22.0,52.0,4.21,6.0,14.0,12.5,,13.0,Female,Bachelor,HR,IT,Aswan,Enterprise,,Married,0.0,0,Medium
42.0,35731.0,18.0,58.0,2.25,28.0,,21.3,43.0,9.0,Female,PhD,Engineer,Operations,Giza,SME,Hybrid,Single,0.0,0,Medium
36.0,14428.0,17.0,44.0,4.13,4.0,16.0,30.0,76.0,2.0,Female,Master,Engineer,AI,,SME,Onsite,Married,1.0,1,High
56.0,14311.0,29.0,,2.75,15.0,12.0,46.9,2.0,16.0,Female,High School,Sales,HR,Alexandria,Enterprise,Hybrid,Married,1.0,0,Medium
32.0,6733.0,38.0,54.0,4.48,30.0,7.0,25.5,145.0,18.0,Female,,Manager,HR,Alexandria,Startup,Remote,Single,1.0,1,Low
33.0,11342.0,18.0,43.0,1.12,4.0,6.0,44.5,57.0,18.0,Male,Master,HR,Marketing,Aswan,,Onsite,Married,1.0,0,High
44.0,,4.0,59.0,2.42,9.0,,49.2,71.0,,Male,PhD,Data Scientist,Operations,Alexandria,,Remote,Single,1.0,0,Low
57.0,13300.0,12.0,59.0,2.72,28.0,4.0,28.4,166.0,4.0,Female,High School,Manager,IT,Mansoura,Startup,Onsite,Single,1.0,0,High
27.0,37563.0,33.0,42.0,3.98,28.0,3.0,,56.0,,Male,High School,HR,IT,,SME,Hybrid,Married,0.0,0,Medium
21.0,16708.0,23.0,52.0,,15.0,16.0,43.9,142.0,2.0,Female,PhD,Manager,Marketing,Alexandria,Enterprise,Onsite,Married,1.0,0,High
36.0,31090.0,17.0,48.0,2.15,3.0,3.0,43.3,16.0,7.0,Male,High School,Designer,AI,Aswan,SME,Onsite,Single,1.0,0,Low
45.0,19328.0,3.0,29.0,3.9,0.0,29.0,43.6,96.0,17.0,Male,Master,HR,Marketing,Mansoura,SME,Remote,Single,0.0,0,Low
38.0,29654.0,35.0,34.0,1.31,7.0,19.0,47.6,15.0,26.0,Female,PhD,Engineer,HR,Aswan,Startup,Remote,Single,0.0,0,Low
64.0,9214.0,7.0,29.0,1.8,27.0,21.0,14.5,41.0,25.0,Female,PhD,Data Scientist,HR,Alexandria,SME,Remote,Single,1.0,0,
31.0,,0.0,45.0,4.01,0.0,19.0,17.3,99.0,24.0,Male,High School,Sales,Finance,Cairo,,Onsite,,1.0,1,Medium
50.0,,37.0,,4.5,27.0,20.0,,,12.0,Male,Bachelor,,IT,Mansoura,SME,Onsite,Single,1.0,1,Medium
27.0,28734.0,35.0,48.0,3.92,2.0,10.0,,119.0,27.0,Female,PhD,Engineer,Finance,Tanta,SME,Remote,Single,1.0,1,Low
36.0,27721.0,37.0,53.0,3.11,49.0,9.0,43.6,3.0,15.0,Female,High School,Designer,AI,,,Remote,Married,1.0,0,Low
47.0,21610.0,12.0,37.0,1.4,1.0,26.0,13.5,149.0,17.0,Female,Master,Data Scientist,AI,Alexandria,Startup,Hybrid,Single,0.0,0,High
39.0,16622.0,21.0,21.0,4.31,24.0,2.0,33.3,,21.0,Male,Bachelor,Designer,IT,Aswan,SME,Hybrid,Single,,0,Low
20.0,31875.0,28.0,44.0,1.5,36.0,15.0,47.1,,15.0,Female,PhD,Manager,IT,Cairo,Enterprise,Remote,Married,1.0,0,High
54.0,26226.0,8.0,40.0,2.54,10.0,12.0,11.6,69.0,7.0,Female,Master,Data Scientist,Operations,Aswan,Enterprise,Remote,Married,1.0,0,
58.0,30677.0,26.0,50.0,1.2,45.0,6.0,16.0,196.0,17.0,Male,PhD,HR,IT,Mansoura,SME,Onsite,,0.0,0,Medium
35.0,13298.0,3.0,41.0,3.84,17.0,10.0,21.0,119.0,0.0,Female,High School,HR,AI,,SME,Hybrid,Single,1.0,1,Low
28.0,38848.0,39.0,28.0,3.01,41.0,18.0,5.3,142.0,12.0,Female,,Engineer,AI,Giza,Enterprise,Hybrid,Married,0.0,0,High
19.0,,16.0,46.0,4.63,38.0,20.0,9.7,28.0,13.0,Male,PhD,Engineer,Finance,Alexandria,Startup,Remote,Single,1.0,1,High
29.0,20744.0,36.0,44.0,1.55,39.0,1.0,,114.0,12.0,Male,Bachelor,Data Scientist,Operations,Alexandria,SME,Hybrid,Single,0.0,0,Medium
23.0,26434.0,2.0,44.0,4.28,19.0,9.0,4.6,,,Female,PhD,Data Scientist,,Giza,SME,Hybrid,Married,0.0,0,Medium
60.0,4726.0,3.0,46.0,3.04,16.0,10.0,18.8,66.0,29.0,,Master,Sales,Finance,Mansoura,SME,,Single,1.0,0,High
57.0,17268.0,39.0,29.0,2.46,6.0,25.0,13.0,187.0,20.0,Male,Bachelor,Designer,Finance,Mansoura,Enterprise,,Single,1.0,0,Low
61.0,3907.0,15.0,49.0,3.57,,23.0,43.4,31.0,9.0,Male,Master,HR,Finance,Alexandria,Enterprise,Remote,Single,0.0,1,
46.0,28759.0,10.0,23.0,4.16,16.0,12.0,30.8,32.0,12.0,Female,Bachelor,Data Scientist,Finance,Mansoura,SME,,Single,0.0,0,Low
,16764.0,26.0,40.0,2.76,3.0,19.0,45.0,98.0,12.0,Male,PhD,Manager,,Cairo,Enterprise,Hybrid,Married,,0,Low
19.0,27409.0,25.0,49.0,1.93,35.0,0.0,10.9,82.0,3.0,Male,,HR,Marketing,Mansoura,Startup,Hybrid,Single,0.0,0,Medium
26.0,,30.0,52.0,4.66,29.0,28.0,5.0,0.0,7.0,Male,Master,Manager,Finance,Mansoura,Startup,Hybrid,Married,0.0,1,Medium
64.0,33172.0,33.0,45.0,,0.0,,18.3,79.0,25.0,Female,Bachelor,,AI,Alexandria,Enterprise,Remote,Married,0.0,0,High
19.0,38223.0,7.0,21.0,,34.0,26.0,3.8,64.0,9.0,Male,PhD,Designer,AI,Aswan,Startup,Hybrid,Single,0.0,0,Low
46.0,6365.0,38.0,42.0,4.07,11.0,6.0,44.3,153.0,5.0,Male,Master,Designer,Finance,Mansoura,SME,Onsite,Married,1.0,1,Low
50.0,28836.0,0.0,50.0,,16.0,29.0,10.2,170.0,13.0,Male,High School,Designer,AI,Cairo,SME,Remote,Married,,0,Medium
27.0,31554.0,1.0,,1.05,15.0,6.0,7.9,26.0,4.0,Male,,Engineer,HR,Tanta,SME,Remote,Married,1.0,0,Medium
51.0,24663.0,26.0,39.0,2.79,27.0,1.0,39.6,185.0,14.0,Female,PhD,Sales,IT,Tanta,SME,Onsite,Married,1.0,0,High
,8951.0,,44.0,3.01,31.0,29.0,35.9,,26.0,Female,,Manager,AI,Tanta,SME,Remote,Married,0.0,0,Medium
25.0,18175.0,33.0,20.0,2.51,45.0,7.0,3.8,45.0,20.0,Female,Bachelor,HR,Operations,Alexandria,Enterprise,Hybrid,Married,0.0,0,Low
54.0,,15.0,21.0,1.6,34.0,10.0,,,25.0,Male,High School,Designer,Finance,Tanta,SME,Remote,Single,0.0,0,Medium
50.0,13094.0,0.0,25.0,2.47,18.0,16.0,23.0,18.0,6.0,Female,High School,Data Scientist,HR,Tanta,Enterprise,,Married,0.0,0,Medium
64.0,26081.0,6.0,26.0,1.3,28.0,14.0,20.0,136.0,23.0,Female,Master,Designer,Marketing,Cairo,Startup,Hybrid,Single,0.0,0,High
23.0,15167.0,34.0,23.0,,28.0,11.0,7.2,157.0,1.0,Female,High School,Engineer,HR,Cairo,Startup,Remote,Married,0.0,0,Medium
61.0,11769.0,21.0,37.0,1.33,15.0,19.0,39.6,172.0,7.0,,Bachelor,Designer,,Aswan,,Hybrid,,1.0,0,Medium
57.0,26060.0,31.0,24.0,4.01,3.0,7.0,12.8,182.0,19.0,Male,Bachelor,Manager,AI,Tanta,Startup,Remote,Married,0.0,0,Low
62.0,,25.0,44.0,,20.0,4.0,23.5,138.0,,Male,,Manager,IT,Aswan,Enterprise,Hybrid,Single,1.0,0,Low
,14845.0,,20.0,4.76,48.0,23.0,,162.0,,Male,Bachelor,,AI,Giza,SME,Hybrid,Single,0.0,1,High
49.0,39612.0,10.0,53.0,2.52,43.0,7.0,16.6,144.0,20.0,Female,Bachelor,Engineer,AI,Mansoura,SME,Onsite,Single,1.0,0,Medium
44.0,39341.0,30.0,22.0,4.14,0.0,24.0,2.8,57.0,0.0,Female,Bachelor,,IT,Mansoura,Enterprise,Onsite,Single,0.0,0,Low
18.0,13485.0,20.0,36.0,3.35,18.0,12.0,,27.0,5.0,Male,Bachelor,Manager,AI,Mansoura,Startup,Hybrid,Single,0.0,0,Medium
60.0,10914.0,21.0,51.0,3.58,43.0,13.0,25.2,97.0,,,High School,,HR,Alexandria,Enterprise,Hybrid,Married,,0,Medium
50.0,,0.0,43.0,,25.0,13.0,25.4,129.0,20.0,Male,PhD,Designer,,Alexandria,SME,Onsite,Single,1.0,0,Medium
57.0,36314.0,20.0,21.0,4.12,11.0,0.0,28.0,76.0,3.0,,High School,Designer,AI,Mansoura,Startup,Remote,Married,0.0,1,Medium
49.0,22565.0,19.0,20.0,1.17,,0.0,9.8,20.0,29.0,Male,Master,Manager,HR,Aswan,SME,Onsite,Single,0.0,0,Low
22.0,30617.0,8.0,53.0,1.32,36.0,27.0,36.0,169.0,24.0,Male,Bachelor,HR,HR,Aswan,Startup,Onsite,Single,0.0,0,Medium
34.0,28609.0,26.0,27.0,1.38,27.0,8.0,12.3,116.0,18.0,Female,Bachelor,Engineer,Finance,Tanta,Enterprise,Remote,Married,1.0,0,Medium
25.0,23371.0,28.0,28.0,2.15,35.0,6.0,15.8,121.0,28.0,Male,Master,Sales,IT,Giza,Enterprise,Hybrid,,1.0,0,Low
,22124.0,32.0,47.0,3.36,28.0,8.0,,86.0,4.0,Female,High School,Sales,HR,Aswan,SME,Remote,Single,0.0,0,
51.0,15717.0,0.0,38.0,3.58,4.0,1.0,37.7,66.0,19.0,Male,Bachelor,Sales,Marketing,Cairo,Startup,Remote,Single,0.0,0,Low
26.0,29272.0,2.0,,3.85,,7.0,36.8,18.0,12.0,Female,Master,Designer,Finance,Alexandria,Startup,Onsite,Married,1.0,1,High
,,31.0,,2.12,,0.0,5.1,4.0,11.0,Male,Bachelor,HR,Operations,Mansoura,Startup,Remote,Single,0.0,0,High
52.0,5082.0,19.0,54.0,3.6,14.0,3.0,38.0,33.0,20.0,Female,Bachelor,Sales,,Cairo,SME,Hybrid,Married,0.0,0,Low
24.0,29261.0,16.0,38.0,1.47,2.0,23.0,33.5,50.0,12.0,Male,PhD,Data Scientist,HR,Tanta,Startup,Hybrid,Married,0.0,0,
32.0,23970.0,36.0,36.0,1.04,12.0,11.0,30.6,169.0,21.0,Female,Bachelor,Engineer,Marketing,Alexandria,Enterprise,,Single,0.0,0,Low
,12795.0,,59.0,3.78,4.0,3.0,48.4,42.0,29.0,Female,,Designer,AI,Tanta,SME,,Single,0.0,0,Low
42.0,36028.0,9.0,37.0,3.86,20.0,18.0,,32.0,18.0,Female,PhD,Manager,AI,Giza,Enterprise,Onsite,Married,0.0,0,
20.0,23180.0,28.0,26.0,3.49,40.0,6.0,34.5,72.0,1.0,Male,Master,HR,,Giza,SME,Onsite,Married,1.0,0,Low
63.0,30351.0,,46.0,2.04,22.0,20.0,29.1,66.0,,Male,,Manager,Marketing,Tanta,Startup,Remote,Married,0.0,0,Medium
41.0,36268.0,12.0,58.0,4.71,46.0,0.0,20.0,93.0,7.0,Female,High School,Sales,Finance,Aswan,SME,Remote,Single,1.0,1,High
51.0,,30.0,49.0,4.5,21.0,10.0,39.6,20.0,15.0,Female,High School,Sales,Operations,Alexandria,SME,Hybrid,Married,1.0,1,Low
63.0,27489.0,3.0,42.0,3.06,33.0,3.0,20.8,146.0,13.0,Male,Bachelor,HR,IT,Alexandria,Startup,Onsite,Single,0.0,0,Low
39.0,39731.0,17.0,39.0,4.96,40.0,3.0,28.4,109.0,20.0,Female,Master,Engineer,IT,,SME,Hybrid,Married,0.0,0,Low
28.0,14866.0,10.0,42.0,2.19,25.0,11.0,28.5,62.0,0.0,Male,PhD,Data Scientist,Finance,Tanta,Enterprise,Hybrid,,0.0,0,High
25.0,38474.0,17.0,45.0,2.96,46.0,16.0,,66.0,3.0,Female,Master,Manager,HR,,Enterprise,Hybrid,Married,,0,High
56.0,18272.0,36.0,33.0,4.71,30.0,10.0,23.4,10.0,20.0,Female,High School,Designer,Finance,Aswan,SME,Onsite,Married,0.0,0,Medium
,35161.0,32.0,50.0,2.85,34.0,26.0,9.2,152.0,,Female,Master,,HR,Cairo,SME,Onsite,Married,0.0,0,Medium
,5099.0,36.0,46.0,2.88,6.0,25.0,12.8,190.0,5.0,Male,Master,Designer,Marketing,Cairo,SME,Onsite,Single,,0,Low
63.0,9386.0,2.0,28.0,1.32,39.0,4.0,7.1,38.0,4.0,Male,Master,Engineer,Operations,Aswan,Startup,Hybrid,Single,0.0,0,Medium
55.0,8338.0,0.0,42.0,1.85,,27.0,36.5,122.0,15.0,Male,High School,Sales,IT,Mansoura,Enterprise,Remote,Single,0.0,0,Medium
25.0,11300.0,18.0,29.0,1.63,31.0,29.0,37.5,59.0,29.0,Female,,Data Scientist,HR,Mansoura,SME,Hybrid,Married,0.0,0,High
54.0,24400.0,5.0,42.0,3.26,21.0,1.0,32.3,172.0,27.0,Male,Bachelor,Manager,HR,Alexandria,Enterprise,Remote,Single,1.0,0,Low
44.0,27641.0,9.0,29.0,2.27,46.0,23.0,46.0,0.0,4.0,Male,Bachelor,Manager,AI,Alexandria,Enterprise,Onsite,Married,1.0,0,Medium
45.0,7297.0,36.0,21.0,1.31,5.0,8.0,14.0,122.0,8.0,Female,Master,,Finance,Cairo,Enterprise,Onsite,Married,1.0,0,Low
57.0,22332.0,11.0,56.0,3.04,20.0,15.0,41.2,174.0,11.0,Female,,Data Scientist,Finance,Giza,Startup,Hybrid,Married,0.0,0,High
51.0,18201.0,16.0,59.0,3.68,44.0,,10.1,49.0,25.0,Male,Bachelor,Data Scientist,Marketing,Tanta,SME,Remote,Single,0.0,0,Medium
49.0,36808.0,26.0,57.0,3.95,38.0,11.0,,127.0,8.0,Female,Bachelor,Engineer,Finance,Alexandria,Startup,Onsite,Single,1.0,1,High
32.0,,1.0,57.0,4.35,48.0,25.0,,70.0,10.0,Female,Bachelor,Manager,Operations,Tanta,SME,Hybrid,Single,1.0,1,High
61.0,10988.0,24.0,20.0,2.93,46.0,11.0,29.5,144.0,5.0,Female,Bachelor,Designer,Operations,Alexandria,Enterprise,Hybrid,,0.0,0,Medium
34.0,22579.0,27.0,37.0,2.56,36.0,25.0,39.2,30.0,19.0,Female,Master,Sales,IT,Cairo,Enterprise,Remote,Single,0.0,0,Medium
50.0,24483.0,36.0,54.0,,26.0,3.0,41.3,154.0,26.0,,PhD,Sales,Marketing,,Startup,Onsite,Single,1.0,0,Medium
64.0,3503.0,36.0,26.0,1.05,9.0,26.0,24.1,101.0,28.0,Female,PhD,Sales,Operations,Alexandria,Enterprise,Hybrid,Single,0.0,0,Medium
63.0,8344.0,16.0,41.0,3.53,21.0,17.0,3.9,158.0,8.0,Female,Master,HR,IT,Cairo,SME,Hybrid,Single,1.0,1,Low
33.0,11947.0,4.0,44.0,2.62,43.0,26.0,2.8,111.0,7.0,,Bachelor,Engineer,Marketing,Alexandria,Enterprise,Remote,Married,1.0,0,Medium
46.0,12533.0,18.0,42.0,2.81,17.0,20.0,46.0,89.0,15.0,Male,PhD,Data Scientist,Marketing,Aswan,Startup,Hybrid,Single,,0,High
26.0,,3.0,28.0,2.19,,22.0,5.6,145.0,6.0,Male,High School,Designer,AI,Mansoura,Enterprise,Remote,Single,,0,Medium
50.0,4381.0,38.0,46.0,,44.0,20.0,,107.0,20.0,Male,PhD,Engineer,IT,Alexandria,SME,,Married,1.0,0,
46.0,10012.0,37.0,30.0,2.61,34.0,15.0,4.4,,17.0,,High School,,AI,Mansoura,,Hybrid,Single,1.0,0,High
,18213.0,29.0,46.0,2.23,,4.0,10.0,91.0,29.0,Female,Master,Engineer,IT,Aswan,Enterprise,,Single,0.0,0,Medium
38.0,30563.0,31.0,59.0,4.84,37.0,1.0,9.0,198.0,14.0,Female,Bachelor,Designer,IT,Aswan,SME,Hybrid,Married,1.0,1,Low
38.0,18212.0,36.0,47.0,4.77,35.0,12.0,14.6,175.0,1.0,Female,PhD,Manager,AI,Mansoura,SME,Remote,Single,0.0,1,Medium
22.0,33124.0,26.0,,3.58,3.0,10.0,20.9,25.0,0.0,Male,Master,HR,Operations,Tanta,Enterprise,Hybrid,Single,0.0,0,Low
27.0,13711.0,31.0,55.0,4.61,44.0,2.0,7.1,116.0,17.0,Male,High School,,IT,Mansoura,SME,Remote,Married,0.0,0,Low
23.0,33266.0,10.0,53.0,4.01,9.0,5.0,48.7,111.0,10.0,Female,High School,Sales,AI,,Enterprise,Hybrid,Single,,1,High
30.0,12515.0,12.0,32.0,2.38,31.0,13.0,,95.0,20.0,Male,High School,HR,HR,Mansoura,Startup,Onsite,Single,0.0,0,High
18.0,23193.0,34.0,49.0,3.42,,5.0,38.8,28.0,22.0,Female,Bachelor,HR,Operations,Giza,Enterprise,Remote,Married,1.0,0,Low
37.0,,16.0,47.0,1.88,42.0,12.0,26.8,98.0,,Male,Bachelor,,Operations,Alexandria,,Remote,Single,0.0,0,Low
64.0,5424.0,29.0,41.0,3.75,44.0,28.0,5.2,55.0,12.0,Female,Master,Data Scientist,AI,Tanta,SME,Onsite,Single,1.0,0,Medium
63.0,24823.0,17.0,43.0,1.18,9.0,0.0,6.9,90.0,11.0,Male,,Manager,Marketing,Cairo,,Remote,Single,1.0,0,Medium
,12200.0,,49.0,4.33,10.0,16.0,29.9,57.0,,Female,Master,Data Scientist,Operations,Cairo,Enterprise,Remote,Married,0.0,1,High
27.0,26031.0,,57.0,3.33,49.0,25.0,16.4,67.0,16.0,Female,Bachelor,HR,IT,Tanta,SME,Onsite,Married,0.0,0,Medium
26.0,6216.0,25.0,39.0,1.23,38.0,24.0,23.1,30.0,8.0,Male,PhD,Data Scientist,Operations,Tanta,Startup,Remote,Single,1.0,0,High
58.0,3016.0,15.0,25.0,4.49,8.0,10.0,27.9,97.0,24.0,Male,PhD,Manager,Operations,,Enterprise,,Single,0.0,1,High
,29378.0,10.0,52.0,4.51,12.0,26.0,29.1,173.0,4.0,Male,High School,Sales,Marketing,Giza,,Onsite,Single,1.0,1,Low
28.0,38391.0,3.0,57.0,4.41,41.0,1.0,29.5,140.0,13.0,Male,High School,HR,Marketing,,,,,0.0,0,Low
29.0,34734.0,14.0,34.0,4.1,17.0,1.0,4.4,64.0,20.0,Female,High School,Designer,IT,Giza,SME,Remote,Single,0.0,0,High
27.0,,11.0,34.0,3.71,46.0,15.0,37.3,33.0,12.0,Male,Bachelor,,IT,Giza,Startup,Remote,Married,,0,Medium
42.0,17450.0,26.0,51.0,2.59,,11.0,15.4,30.0,,Female,High School,Data Scientist,Operations,Tanta,Startup,Remote,Married,1.0,0,Low
42.0,4473.0,3.0,33.0,1.55,46.0,8.0,6.6,,19.0,Female,Bachelor,HR,IT,Alexandria,Startup,Remote,Single,1.0,0,High
28.0,,34.0,27.0,2.16,,27.0,6.0,,29.0,Female,Master,HR,Operations,Alexandria,Startup,Remote,,0.0,0,Medium
53.0,,20.0,,2.39,27.0,4.0,12.6,60.0,11.0,Male,Bachelor,Data Scientist,IT,Aswan,Startup,Hybrid,Married,1.0,0,Medium
56.0,33110.0,,41.0,2.43,5.0,21.0,31.8,90.0,26.0,Male,PhD,Designer,,Cairo,Startup,Onsite,Married,0.0,0,Low
43.0,,1.0,57.0,3.26,32.0,13.0,24.1,89.0,14.0,Male,High School,HR,Finance,,Startup,Onsite,Single,1.0,0,
31.0,29888.0,38.0,39.0,1.83,13.0,2.0,6.2,189.0,28.0,Female,PhD,,IT,Alexandria,Startup,Remote,Single,0.0,0,Medium
56.0,4946.0,27.0,43.0,1.76,46.0,6.0,2.6,142.0,26.0,Male,Bachelor,Data Scientist,IT,Alexandria,SME,Hybrid,Single,0.0,0,
57.0,24943.0,33.0,40.0,3.87,28.0,17.0,2.2,26.0,28.0,Male,Bachelor,Engineer,HR,Tanta,Startup,Onsite,,0.0,0,
18.0,18740.0,32.0,47.0,1.03,38.0,20.0,21.6,41.0,4.0,Female,PhD,Designer,IT,Alexandria,Startup,Remote,Single,1.0,0,Medium
21.0,29445.0,7.0,42.0,1.6,14.0,14.0,39.6,63.0,8.0,Female,PhD,Sales,HR,Alexandria,Enterprise,Hybrid,Married,0.0,0,Low
47.0,12176.0,7.0,43.0,2.74,47.0,3.0,29.1,166.0,25.0,Male,PhD,Sales,Operations,Mansoura,Startup,Onsite,Married,1.0,0,Low
29.0,32866.0,21.0,58.0,1.6,4.0,23.0,40.7,119.0,21.0,,PhD,Engineer,HR,Aswan,Enterprise,Onsite,Married,0.0,0,Low
52.0,14618.0,26.0,,4.84,21.0,12.0,16.7,128.0,26.0,Male,Bachelor,HR,IT,,Startup,Onsite,Single,0.0,0,Medium
30.0,,27.0,23.0,3.68,30.0,28.0,,93.0,14.0,Female,Master,HR,Finance,Tanta,SME,Onsite,Married,0.0,0,Medium
48.0,27601.0,10.0,23.0,2.73,18.0,,40.3,75.0,14.0,Female,PhD,HR,Finance,Mansoura,Enterprise,Onsite,,1.0,0,High
55.0,35850.0,26.0,49.0,1.45,,15.0,36.7,8.0,1.0,Female,,,Operations,Tanta,Enterprise,Hybrid,Married,1.0,0,High
,8804.0,0.0,47.0,,5.0,0.0,29.9,,13.0,Female,Bachelor,Data Scientist,HR,Cairo,Startup,Remote,Married,0.0,0,High
40.0,22525.0,38.0,50.0,3.6,8.0,1.0,,30.0,1.0,Female,Master,Data Scientist,Marketing,Mansoura,SME,Hybrid,Married,0.0,1,Medium
21.0,30419.0,27.0,52.0,4.88,29.0,1.0,31.9,48.0,13.0,Male,PhD,HR,Operations,Tanta,Startup,Onsite,Married,0.0,0,Medium
33.0,26746.0,26.0,38.0,2.89,30.0,15.0,26.8,167.0,5.0,Male,High School,Designer,IT,Alexandria,SME,Hybrid,,1.0,0,Low
24.0,15812.0,7.0,29.0,3.77,34.0,7.0,25.6,2.0,14.0,Male,PhD,,IT,Cairo,,Hybrid,Single,1.0,0,High
39.0,29686.0,23.0,44.0,1.78,16.0,,31.3,144.0,18.0,,Bachelor,Data Scientist,IT,Mansoura,Enterprise,Remote,,1.0,0,Medium
46.0,38852.0,39.0,56.0,3.49,,14.0,26.3,161.0,27.0,Male,High School,Designer,Operations,Aswan,SME,Remote,Single,1.0,0,Low
28.0,5045.0,35.0,32.0,1.96,15.0,16.0,14.4,169.0,15.0,Female,,Data Scientist,Marketing,,SME,Hybrid,Single,0.0,0,Medium
50.0,28336.0,23.0,25.0,1.79,32.0,,47.7,159.0,8.0,Male,Master,Sales,Operations,Mansoura,,Remote,Single,0.0,0,Low
46.0,33460.0,21.0,49.0,3.04,,16.0,47.9,166.0,11.0,Female,PhD,Engineer,Finance,Cairo,SME,Remote,Married,1.0,0,
56.0,24668.0,9.0,42.0,1.85,30.0,2.0,9.2,181.0,18.0,Female,High School,Sales,IT,Alexandria,Enterprise,Remote,Single,1.0,0,High
29.0,37320.0,3.0,55.0,3.89,32.0,20.0,27.0,104.0,15.0,Male,Bachelor,Manager,AI,Tanta,Startup,Remote,Single,1.0,1,Low
